Name,RotP
HD 149380,1.5051007947118946
HD 149463,
HD 149504,11.693973578047391
HD 149576,5.5128832170375235
HD 149616,
HD 149652,
HD 149663,
HD 149665,2.8747598178575764
HD 149807,
HD 149879,1.0553753694794075
HD 149928,12.640244388740657
HD 150017,
HD 150258,
HD 150295,5.512923008791855
HD 150344,
HD 150589,
HD 150697,
HD 150734,
HD 150749,3.056630373398928
HD 150813,1.2077173666402043
HD 150826,2.323718753642879
HD 150875,
HD 150962,3.152953039419193
HD 151021,2.4273078822712355
HD 151043,3.5013581704439796
HD 151258,
HD 151340,2.4704625368800843
HD 151379,1.3772964808933046
HD 151632,
HD 151651,4.366961334047664
HD 151664,1.2668699251813809
HD 151689,5.931883253170875
HD 151699,4.329984663383793
HD 151766,3.442658623146602
HD 151772,10.952854252781501
HD 151783,
HD 151900,
HD 151939,3.8564009123870817
HD 152128,
HD 152146,65.94496499207729
HD 152237,3.54667257289278
HD 152392,
HD 152425,5.229192915161262
HD 152433,5.912811397555556
HD 152446,2.9654392559561327
HD 152449,
HD 152652,3.1081114568220745
HD 152671,5.293324650350474
HD 152986,
HD 153134,
HD 153240,
HD 153376,3.1091109874400265
HD 153455,2.2406968398925815
HD 153559,0.6815250824634217
HD 153627,
HD 153668,8.156437075024575
HD 153796,
HD 153846,0.0067902780255029065
HD 153897,1.5983421253156365
HD 153950,100.0
HD 153970,8.72908596572577
HD 154083,2.321135684399471
HD 154208,2.8204547214269464
HD 154337,4.786878545212181
HD 154355,6.082393017132771
HD 154578,1.5890332455808291
HD 154865,
HD 154866,
HD 154945,
HD 154974,3.3527607985266865
HD 155060,11.372667595340745
HD 155092,100.0
HD 155117,5.727714310542193
HD 155193,
HD 155228,0.0027778171492615694
HD 155262,2.038823506922404
HD 155286,4.883484357435316
HD 155356,3.834733487831134
HD 155395,1.1188408365446914
HD 155423,
HD 155467,
HD 155479,4.229593722941026
HD 155498,4.520642521410003
HD 155515,
HD 155546,
HD 155559,1.421758193025295
HD 155646,
HD 155817,2.408271534602636
HD 155967,0.9149752467364022
HD 155979,3.9758864045975555
HD 156549,
HD 156586,
HD 156632,3.9760645628787774
HD 156730,1.8262557139928595
HD 156825,
HD 156925,4.2516250298382845
HD 156999,
HD 157304,10.057364391504189
HD 157316,1.4100849155193704
HD 157338,3.3735838800978954
HD 157373,4.251633369021361
HD 157379,
HD 157387,4.517137399782171
HD 157427,1.1850451587269835
HD 157466,2.321772882411505
HD 157555,2.076679908981885
HD 157587,22.548410257814716
HD 157856,
HD 157884,3.2017147730089546
HD 157968,
HD 157986,4.6276146116832075
HD 158302,
HD 158469,4.611294332948873
HD 158521,100.0
HD 158654,5.284347985281369
HD 158671,5.589636821437741
HD 158675,
HD 158736,
HD 158806,3.2674388800971514
HD 158940,5.48899008361292
HD 159279,4.7869227653466035
HD 159329,1.4584791583264876
HD 159357,
HD 159397,
HD 159517,5.592809895245108
HD 159583,2.9654850176110075
HD 159611,
HD 159775,2.957322077946317
HD 159972,
HD 160043,0.24507729280504797
HD 160078,2.6417550764954703
HD 160089,
HD 160213,6.028880878472246
HD 160312,
HD 160339,3.9256330645766964
HD 160355,4.735629580384096
HD 160482,5.950315330334759
HD 160487,6.326500538377166
HD 160488,3.283102473733881
HD 160573,2.6586276611290547
HD 160627,
HD 161023,
HD 161050,6.460207457155941
HD 161071,2.09348360034943
HD 161128,4.3406298490664765
HD 161192,2.828714429833196
HD 161203,
HD 161462,3.7528331655020972
HD 161478,1.1635653233245082
HD 161538,5.439238984894227
HD 161551,
HD 161566,0.004523130986566925
HD 161718,9.049191046866765
HD 161767,5.141376170240209
HD 161773,
HD 161990,100.0
HD 162195,4.647224930891839
HD 162343,
HD 162521,2.2482550656055786
HD 162796,
HD 162826,7.210491219998836
HD 162883,
HD 162892,17.584463179321396
HD 162916,2.474613539853626
HD 163079,
HD 163385,
HD 163520,0.629171170013434
HD 163674,3.2511041915001813
HD 163696,3.461149035122245
HD 164057,0.003310445107760361
HD 164112,0.016042837847800168
HD 164138,
HD 164249,1.5136080952562883
HD 164372,0.9624723642355447
HD 164396,5.128552010959709
HD 164674,
HD 164901,3.8732614103792393
HD 165000,13.394099696387133
HD 165011,
HD 165027,3.516423409516741
HD 165073,6.02297591755774
HD 165281,9.388374527772763
HD 165567,3.014630460629865
HD 165610,
HD 165696,5.2739747142418745
HD 166073,
HD 166601,4.251691816293649
HD 166649,9.632273450273017
HD 166729,5.34921735463056
HD 166913,0.010709930594829695
HD 166972,2.712208584614311
HD 167062,4.171880574743267
HD 167300,0.002850853028438654
HD 167389,4.563821920041801
HD 167407,12.640367735848027
HD 167534,2.5824974205476594
HD 167538,3.248050130187937
HD 167586,9.8586348544355
HD 167588,3.979532228084444
HD 167825,1.8413517503027794
HD 167854,1.8851185445942757
HD 168093,7.741001566813581
HD 168363,2.943282854787956
HD 168774,2.896866682199511
HD 168782,
HD 168849,1.5383720999406676
HD 168956,4.402247795435551
HD 169029,2.2506629055569527
HD 169244,4.251707997365886
HD 169666,2.641326766625403
HD 169830,9.632317579961835
HD 169840,5.349251018576808
HD 169886,4.402254316818582
HD 169919,
HD 170091,2.8591298017551092
HD 170149,5.726493334639949
HD 170505,2.0480517802625773
HD 170506,1.1519800490972858
HD 170513,
HD 170579,
HD 170850,1.720081039002253
HD 171087,3.170516240618114
HD 171278,
HD 171341,2.614765175667112
HD 171413,
HD 171455,1.6723744057509926
HD 171534,2.6317976502497795
HD 171620,4.737760722100329
HD 171763,5.751218689646622
HD 171770,
HD 171854,
HD 171874,
HD 171886,6.290165471324063
HD 171888,
HD 171990,1.88512555537364
HD 172144,6.979876949229271
HD 172266,4.254097708174734
HD 172283,100.0
HD 172407,
HD 172426,
HD 172547,
HD 172649,3.909080334500841
HD 172711,6.030362506419689
HD 172718,
HD 172993,6.307432843990905
HD 173091,
HD 173189,2.2738509118531414
HD 173245,
HD 173289,0.9992986702942349
HD 173494,4.737783427124949
HD 173634,
HD 173645,1.3026051720195073
HD 173651,
HD 173883,
HD 174153,6.979897448140326
HD 174160,2.7481493201907927
HD 174341,4.524873455300393
HD 174505,2.0820269701797383
HD 174912,4.150826219796377
HD 175128,0.5502261931567366
HD 175226,17.63499445494656
HD 175290,5.297348569982863
HD 175382,
HD 175432,
HD 175576,31.10848351332631
HD 175862,2.108809548054182
HD 175979,
HD 176014,
HD 176118,
HD 176250,11.44601923816308
HD 176278,9.219440792378727
HD 176328,1.2949280129966778
HD 176341,2.0570182110629958
HD 176370,5.18493978669378
HD 176441,0.022544126040500618
HD 176464,0.1327020158044051
HD 176666,3.7993963582678223
HD 176894,0.5257592132464499
HD 176903,
HD 176968,1.6630723975841646
HD 176969,6.290210166579595
HD 177104,5.381173307466866
HD 177326,3.480152572237449
HD 177369,3.517405445963435
HD 177657,
HD 178341,
HD 178606,19.304858773820154
HD 178739,1.3904085135602793
HD 178772,4.186251045263772
HD 178821,12.879568306138044
HD 178850,4.90985443533078
HD 179409,
HD 179423,1.2656038325418237
HD 179699,3.409919314375403
HD 179866,5.592845077561813
HD 179985,2.896878109314039
HD 180083,3.5148525373046247
HD 180285,2.835694762119517
HD 180539,1.3979231114239732
HD 180546,1.006494140180608
HD 180615,9.973554027097949
HD 180709,6.341151453902201
HD 180712,3.694042282276198
HD 180841,0.013423408241088036
HD 180867,9.670238275173471
HD 180904,100.0
HD 180917,1.6904619101832103
HD 180945,2.8942858615042746
HD 180964,5.821862485385788
HD 180965,3.187243497522037
HD 181214,5.625752374920471
HD 181327,1.5383932356645185
HD 181358,3.027578178230524
HD 181382,3.2532862553514796
HD 181420,1.3616667881050255
HD 181459,1.910475511974897
HD 181893,4.169015257505293
HD 181958,5.410247138246252
HD 182008,2.690356835483558
HD 182101,4.47418128818658
HD 182380,1.4475071772950883
HD 182498,5.625733075502152
HD 182708,10.822053354439532
HD 182901,1.6329554334420522
HD 182925,
HD 183011,2.21200387287942
HD 183123,1.9941218287831743
HD 183127,4.326568389177642
HD 183301,3.175001325220706
HD 183504,8.879015300205037
HD 183577,0.192144662951665
HD 183581,1.7560206755355794
HD 183627,1.137531880189251
HD 183631,4.984304341410605
HD 183775,3.57782008414014
HD 183924,
HD 183936,6.153734866774618
HD 183951,5.002535271999048
HD 183970,2.2791763681098725
HD 184025,1.5932787086178222
HD 184151,3.2472329178891495
HD 184198,0.17420363532759336
HD 184509,
HD 184778,100.0
HD 185142,5.821896119195121
HD 185206,1.468407842682557
HD 185239,2.378844867251846
HD 185270,14.352897710859239
HD 185348,6.57477745592637
HD 185426,
HD 185579,2.9363073218632114
HD 185720,1.8921105155156317
HD 185760,5.625795481117614
HD 185890,9.85875021800647
HD 185907,1.8086002890865611
HD 185934,6.113029857875056
HD 185957,3.798516509760062
HD 185978,4.0982008246687665
HD 186025,3.099523946595625
HD 186140,13.673846913664411
HD 186152,5.821911886731104
HD 186257,3.3802577298329997
HD 186379,0.045788885175290596
HD 186606,2.8943291034321716
HD 186657,1.9473319396245008
HD 186725,5.002545995587005
HD 186784,2.433706575532169
HD 186981,1.2049587254964258
HD 187101,3.3516188569110916
HD 187182,3.6117034776621875
HD 187317,2.2525046344412125
HD 187637,27.49773436095126
HD 187668,
HD 187728,2.396078774928303
HD 188166,9.88200422149247
HD 188205,4.524914125967369
HD 188377,
HD 188449,
HD 188815,3.399154892413446
HD 188903,4.18530905453584
HD 188986,1.9115958894437675
HD 189006,6.934748835071759
HD 189207,1.6304095954045348
HD 189259,5.625837595857285
HD 189317,5.28653025577205
HD 189387,9.110082796234666
HD 189478,1.1179349740171085
HD 189509,1.6330460825491546
HD 189627,
HD 189712,1.632974847847726
HD 189769,4.822657941739096
HD 189899,4.2541348365851634
HD 189948,4.474224392346669
HD 190009,
HD 190045,1.994122012803538
HD 190118,17.937100875299436
HD 190177,
HD 190269,5.013535594723593
HD 190307,5.029805360302703
HD 190498,4.80189019298622
HD 190681,
HD 190695,4.7367819884064675
HD 190736,3.247273493500483
HD 190808,4.475359971656875
HD 190983,3.1302547724679934
HD 190984,100.0
HD 191033,
HD 191237,3.59192885081506
HD 191260,1.8129631627873966
HD 191373,0.6358563148434365
HD 191598,
HD 191631,6.338337988436762
HD 191878,5.08582531115751
HD 192161,1.6304116555223753
HD 192266,
HD 192438,1.4313926055277115
HD 192490,3.0866942738056107
HD 192530,5.185034111344846
HD 192635,3.0216790790700294
HD 192763,5.656224565616283
HD 192804,4.031289012686242
HD 192826,3.3633063326558417
HD 192865,3.6066772234042026
HD 192887,3.9037541965392846
HD 193209,0.4887854724273234
HD 193307,2.1181820083413156
HD 193388,5.69857151992899
HD 193402,1.7104248912860962
HD 193555,4.8019368117059
HD 193632,6.694158551002243
HD 193665,5.132603647013294
HD 193672,2.555904951323795
HD 193747,0.10243160771095429
HD 193809,4.832546809586236
HD 193901,
HD 194080,
HD 194189,1.8130397076120748
HD 194385,6.791194543670894
HD 194461,2.9918289386025734
HD 194497,7.575756691296137
HD 194711,0.9651063790375327
HD 194881,2.6614994916031325
HD 195005,5.394704819801889
HD 195104,4.984442282433137
HD 195231,0.9610761683245876
HD 195243,
HD 195364,
HD 195528,6.277562758062087
HD 195544,1.2140734797741877
HD 195655,6.791178956831812
HD 195663,2.9999904603555665
HD 195688,9.676556904906375
HD 195690,2.6444116951620034
HD 195776,0.49061999907048864
HD 195888,3.517472775878362
HD 195952,
HD 196081,1.2985574373536761
HD 196107,2.2777794302995087
HD 196113,2.4147370985059586
HD 196189,3.780911735370655
HD 196195,0.6711568773719161
HD 196199,3.7630113858939986
HD 196277,2.057029222176738
HD 196384,
HD 196475,1.1256317561722122
HD 196482,9.685249033426855
HD 196617,
HD 196619,1.798299793508616
HD 196672,4.078140514317593
HD 196674,5.089736162273442
HD 196752,3.4587639187638985
HD 196784,2.677709296979213
HD 196789,16.608015790759183
HD 196892,
HD 196999,1.1166508414010137
HD 197208,10.061983820906313
HD 197320,
HD 197343,3.7005279883361366
HD 197370,4.830360388491254
HD 197407,3.4630050081326003
HD 197466,0.6004228822434806
HD 197536,2.7720159408022704
HD 197658,
HD 197665,2.5597826604641565
HD 197873,3.197255192080756
HD 197980,
HD 197985,1.320925878820817
HD 197995,5.246464656955541
HD 198029,
HD 198061,2.6968910598232014
HD 198089,4.0712986303156375
HD 198104,3.527042677857716
HD 198109,9.458841799450372
HD 198135,6.746373287132369
HD 198280,7.544375943061894
HD 198334,
HD 198354,3.6137112592297616
HD 198389,3.2062574936983483
HD 198486,100.0
HD 198502,10.362141395783803
HD 198585,3.8409930777068446
HD 198662,3.485059998279017
HD 198683,3.952806299497979
HD 198707,4.071275063926436
HD 198737,2.1647624790825453
HD 198861,4.195682660767324
HD 199104,3.7353463013731956
HD 199227,3.4347529992869346
HD 199277,0.9947858099749093
HD 199289,7.187785590414721
HD 199373,4.964294051466554
HD 199681,1.2885779389546461
HD 199684,1.8428137284252124
HD 199695,5.146624792618532
HD 199775,2.0779542845122108
HD 199818,2.1989458494764595
HD 199868,4.013980245921189
HD 199872,0.48962045131928783
HD 199881,4.4735892524582646
HD 199912,3.872671478138748
HD 200088,8.161092457257297
HD 200204,10.593230487738227
HD 200344,1.3437418911195314
HD 200373,0.9676068187197202
HD 200409,14.512863358716647
HD 200411,0.5403064702349593
HD 200433,2.6445583303627154
HD 200540,4.053032302024459
HD 200545,6.124787386545543
HD 200877,10.16699670570099
HD 200885,1.3209406549980705
HD 200907,
HD 200916,5.172166827272232
HD 200973,3.3517784486983944
HD 201097,3.7353738322792727
HD 201169,5.714527511308761
HD 201203,
HD 201257,3.1323222256269827
HD 201293,2.634891224347589
HD 201456,2.68942536482161
HD 201470,5.838937032667315
HD 201477,4.0139743516060955
HD 201490,0.28413904245966237
HD 201545,5.3557776361834195
HD 201649,1.5950782275164321
HD 201721,
HD 201750,1.4866098790975089
HD 201817,1.2331560287083978
HD 201835,7.508964105040478
HD 201903,3.056393348731016
HD 201945,18.778603516240782
HD 201980,1.5910814468730892
HD 202070,3.6887549008155434
HD 202281,1.2769182158798371
HD 202370,
HD 202398,1.9737257731096325
HD 202429,5.269313411297411
HD 202482,2.2630820099873357
HD 202578,
HD 202595,4.206461091134039
HD 202669,
HD 202735,10.54227474845805
HD 202798,8.302484599067746
HD 202880,0.8742019413368161
HD 202945,4.893712901818062
HD 203236,6.074376242331479
HD 203238,2.4097853453042744
HD 203335,8.014278982630149
HD 203555,4.039897732454126
HD 203611,16.249354291850356
HD 203698,4.950991946251836
HD 203793,1.2195900016037502
HD 204093,3.688794220170981
HD 204121,1.711380475889057
HD 204234,100.0
HD 204306,3.5785327708246197
HD 204319,2.241852012049851
HD 204378,18.455913037829355
HD 204424,4.053053954552509
HD 204454,0.023034425340280548
HD 204577,
HD 204712,100.0
HD 204802,5.2571612601489495
HD 204813,0.9969183112078107
HD 204831,1.010837450328032
HD 204857,2.8222155626684065
HD 204889,2.57969953684043
HD 205136,5.681152069750698
HD 205202,2.409846227311387
HD 205294,5.939901132946584
HD 205420,4.197212898881889
HD 205437,2.866804508032404
HD 205527,
HD 205591,2.3393000174800593
HD 205677,5.077989531535241
HD 205700,4.2974615985974465
HD 205702,5.814372559731084
HD 205739,11.203290711975635
HD 205818,2.265653474447261
HD 205860,6.20027127838743
HD 205977,0.9754654796436047
HD 206137,2.994276470526297
HD 206303,6.205192243431157
HD 206395,7.554924232663733
HD 206404,4.78919911641679
HD 206427,3.0047230458866867
HD 206554,5.241746179578403
HD 206667,6.205193260275549
HD 206682,2.7034795788159385
HD 206707,2.4235728793629354
HD 206797,2.5906625040431206
HD 206893,
HD 206913,2.596125791019599
HD 206916,5.428235442690971
HD 207002,2.9944708849447053
HD 207150,3.2660850079524186
HD 207217,1.2742996060655791
HD 207611,2.384243933450901
HD 207692,2.5110892770933457
HD 207790,5.359630836127754
HD 207858,3.688806560006437
HD 207889,3.6639153506752895
HD 207893,8.999420763490905
HD 207926,7.578636850912475
HD 208101,5.055844842888699
HD 208258,7.142375330106029
HD 208477,7.10905347908518
HD 208483,2.557256796636786
HD 208703,2.1200520675296706
HD 208783,8.014354688667746
HD 208808,4.89917070319249
HD 208869,3.822148555653211
HD 208922,4.753868465720169
HD 209029,1.7897632469267497
HD 209080,100.0
HD 209203,7.1884298202104935
HD 209224,5.428273962194261
HD 209320,11.247398226504103
HD 209348,0.009223490026786175
HD 209407,1.4243516963745462
HD 209631,3.9976793611842236
HD 209635,6.224898932873141
HD 209712,1.70960759641102
HD 209875,8.843137931949379
HD 209919,2.1989888236440653
HD 210016,3.2055665977584398
HD 210172,100.0
HD 210239,4.6261257024809375
HD 210266,
HD 210303,2.0088388496692624
HD 210341,1.2925468278420555
HD 210385,0.2811796720895283
HD 210391,3.450734738834023
HD 210457,3.2946126959356
HD 210477,4.36116361043716
HD 210552,2.1595260725328873
HD 210636,4.55668940192232
HD 210640,3.8233675073314175
HD 210783,2.3470851538485253
HD 210944,4.586761705751179
HD 210947,3.938443750586801
HD 210972,5.408848067723514
HD 211152,4.742796118082586
HD 211341,2.0088204361683712
HD 211362,23.91252697154656
HD 211569,3.9181176930297963
HD 211625,1.6715857590652143
HD 211766,3.912812765311991
HD 211799,3.7279147246101085
HD 211849,9.193088506817396
HD 211878,4.824822689041336
HD 211889,1.3482163711963506
HD 211968,0.432145958630261
HD 211976,6.225247919405894
HD 212106,3.830673327557747
HD 212107,5.71502501110267
HD 212179,1.8738510998097289
HD 212265,4.361170782634622
HD 212270,8.343231043785371
HD 212301,8.503110749620301
HD 212408,7.1424617112090125
HD 212598,
HD 212695,1.5482277696410496
HD 212736,1.5421348711398173
HD 212810,2.2344104989786415
HD 212858,0.40449445698558606
HD 213169,2.2807074930286357
HD 213241,5.281612875144931
HD 213273,1.3104406815500544
HD 213355,12.234571430544202
HD 213565,0.0031842557678482867
HD 213722,4.586467081083311
HD 213791,0.9491231214421637
HD 213890,3.630798146581905
HD 213949,4.934516619362035
HD 214089,3.490885238915044
HD 214435,3.631034868082439
HD 214485,1.744086311395633
HD 214557,7.1884442935668575
HD 214568,5.281551759680995
HD 214576,7.163808962774338
HD 214729,4.30338389399486
HD 214751,4.30337572488486
HD 214764,0.9502818188838721
HD 214780,3.1767533176189278
HD 214852,2.2697438398041276
HD 215015,4.909517489721057
HD 215037,1.286069058958084
HD 215082,4.367988276833235
HD 215151,1.8738242949551056
HD 215247,6.224995836181523
HD 215257,4.730151832656059
HD 215283,2.8328306817808633
HD 215399,2.471975675063008
HD 215442,3.572019804218075
HD 215468,1.873861068250474
HD 215588,1.3101481227141347
HD 215619,1.7496076428959375
HD 215709,6.411991911190703
HD 215760,2.344744874981121
HD 215772,2.9333088905617943
HD 215778,5.714544785932398
HD 215906,8.503204605583555
HD 215925,4.5868813828725035
HD 215944,3.538909718965799
HD 216035,3.5841815663561527
HD 216036,5.240901860895393
HD 216130,3.432512450230069
HD 216240,5.4485488405735065
HD 216281,10.407919055625538
HD 216293,3.0709653952672555
HD 216357,4.106233108547518
HD 216384,2.3472128547551887
HD 216402,0.2462896038691095
HD 216419,0.8637314727667895
HD 216470,3.159439494519739
HD 216568,4.742623084827561
HD 216625,4.174737326290263
HD 216631,4.586843433364941
HD 216664,3.874043071602855
HD 216679,2.7662864485422993
HD 216872,11.247464714747906
HD 216924,2.880561199531766
HD 217123,0.0068180867918439265
HD 217155,2.1317286101725044
HD 217217,2.4223843804633742
HD 217247,1.4777614427889163
HD 217376,2.765127783097905
HD 217385,6.5159696762552795
HD 217511,5.281611276940399
HD 217516,4.665475331639746
HD 217523,4.917727447334956
HD 217538,0.002777810126722373
HD 217595,2.941397408667076
HD 217650,4.909624191803034
HD 217726,1.7782536146458305
HD 217754,0.6754265202269473
HD 217766,3.2883164798014093
HD 217767,5.714630027442933
HD 217786,19.804242225049396
HD 217844,2.2342626834457042
HD 217889,4.586497455520172
HD 217927,19.715077977732406
HD 218043,4.440462406570993
HD 218059,2.180775479561124
HD 218172,6.835481788360434
HD 218261,7.57917609834969
HD 218488,44.10469233529335
HD 218545,2.428903949493038
HD 218585,5.7785529428962725
HD 218637,19.715093027992868
HD 218805,5.44857477908179
HD 218815,5.489630056760905
HD 219172,6.835902395735186
HD 219221,2.308251037413571
HD 219306,3.374608653860847
HD 219342,0.07606715034960466
HD 219368,2.1287129062489765
HD 219457,6.125350475419481
HD 219476,3.938645622898726
HD 219487,1.7128168176223617
HD 219585,10.407711430165643
HD 219629,1.1383790017998334
HD 219853,1.7126672576126525
HD 219874,12.59236081449022
HD 219899,4.829897042308085
HD 219936,9.056283654508423
HD 219983,0.24551520203849297
HD 220099,5.006398978194542
HD 220121,3.4306640752288566
HD 220242,5.714691712108941
HD 220254,2.1990178086613414
HD 220255,3.451319516176719
HD 220373,2.9413727257461026
HD 220376,0.6543371059714503
HD 220426,5.196244056958975
HD 220498,4.724485329336511
HD 220526,9.056264533540155
HD 220818,0.011007486368811388
HD 220842,5.1201927358473425
HD 220894,5.622691106741447
HD 220996,4.909616485929043
HD 221070,3.727954592120513
HD 221075,12.592332057618707
HD 221156,3.767514351968698
HD 221247,1.9850827048548514
HD 221254,4.093840798485469
HD 221269,10.407827636579492
HD 221282,5.401134194309595
HD 221287,5.958941287615327
HD 221312,0.3967534122767433
HD 221318,1.770594495473631
HD 221322,2.616501273051447
HD 221356,3.198877994211474
HD 221477,6.408603095179307
HD 221488,2.4226440716961006
HD 221498,2.303018253829779
HD 221546,3.76758214907565
HD 221561,49.655758905566735
HD 221584,2.2960569414031284
HD 221600,49.655763694199074
HD 221638,8.014349922160067
HD 221644,
HD 221669,8.503216160385024
HD 221801,33.0280510852214
HD 221881,2.3884692884214918
HD 221970,2.2667155345809347
HD 221972,2.1319020164244353
HD 221980,100.0
HD 222081,2.1990056295480356
HD 222100,1.8425073428024563
HD 222111,3.318000862714099
HD 222192,0.37198687617993
HD 222249,3.07099691569246
HD 222412,3.088278502899355
HD 222428,3.8679563776111014
HD 222448,1.3584056995187181
HD 222550,3.9502931385959004
HD 222556,1.8846651270725092
HD 222690,2.30819788392382
HD 222723,1.19810983035394
HD 222737,4.6655325608955796
HD 222743,9.684780584676743
HD 222775,20.81644261813655
HD 222843,4.174538821982756
HD 222860,4.828256438728541
HD 222870,3.767611990146696
HD 222950,0.8865313548543469
HD 222991,2.0923821811116854
HD 223009,1.0929771448046972
HD 223018,2.0708496931549933
HD 223206,3.986848626087672
HD 223216,4.147541620415853
HD 223226,1.3354215653954753
HD 223271,2.197025265967013
HD 223289,2.593567621315964
HD 223346,4.142601552191451
HD 223408,3.874100549806231
HD 223436,
HD 223521,11.449808972406498
HD 223532,2.428911751966852
HD 223602,8.216297784834476
HD 223633,3.1594596190742092
HD 223694,0.49280161415379975
HD 223788,3.1784002347897418
HD 223867,4.573974571199251
HD 223914,3.0709342801684674
HD 224077,9.820235304062026
HD 224093,0.9298357361408831
HD 224173,3.0883219595750737
HD 224208,2.4747910912824707
HD 224347,7.225845299678437
HD 224360,0.9761785246320954
HD 224366,1.5495100934478347
HD 224369,3.388499022217576
HD 224414,3.3639249738837296
HD 224431,4.834003711162243
HD 224529,4.233122488865784
HD 224538,4.511813960076928
HD 224576,0.9526018915855633
HD 224601,2.635056734091069
HD 224645,4.440498215078585
HD 224743,4.311228191036231
HD 224763,3.159529119421653
HD 224771,0.49335415951029005
HD 224806,2.5478541466435294
HD 224842,6.125407891430943
HD 224999,4.8848037641459365
HD 225045,2.8927303216644984
HD 225233,3.6308207566884882
